,Source,Heading,Category,Date,Time,URL,Text,Category_predicted,weights
79,Stanford,Poverty as a disease trap,Science,2019-09-05,-,https://news.stanford.edu/2019/09/03/poverty-disease-trap/,"   No drug can cure a paradox. That basic truth is at the heart of a new Stanford-led study highlighting how poverty traps make it impossible to eradicate a potentially deadly disease with current approaches.  A woman bathes in the Senegal River, while her children play nearby. Common livelihoods, daily chores, hygiene practices and children’s play depend on the waterway, where residents are repeatedly exposed to reinfection by the parasitic worms that cause schistosomiasis. (Image credit: Andrea Lund)  The study, published in the American Journal of Tropical Medicine and Hygiene, looks at why years of mass drug administration in Senegal have failed to dramatically alter infection rates of schistosomiasis, a parasitic disease that lurks in waterborne snails and affects more than 200 million people worldwide. It finds that neither drugs nor people’s relatively sophisticated understanding of disease risks can overcome the inevitable exposure caused by imperatives of subsistence living. The researchers call for greater focus on the role of socio-economic and environmental systems, and engaging communities in the design of disease control programs. “The field of tropical medicine has focused primarily on mass drug administration programs,” said lead author Andrea Lund, a PhD student in the Emmett Interdisciplinary Program in Environment and Resources within Stanford’s School of Earth, Energy & Environmental Sciences. “These have worked in many places, but there are persistent hot spots where you need to come at the problem from social and environmental angles too.” Although charity evaluation services consistently rank mass drug administration programs among the most effective developing world public health interventions, the efforts often fail to eradicate disease in the long run. That’s because they don’t address the root causes that lead to reinfection time after time, according to Lund. Obstacles to a cure Schistosomiasis is a disease caused by a parasitic worm and transmitted to humans by freshwater snails that serve as the parasite’s intermediate host. The disease is widespread across tropical latitudes, with the vast majority of cases in sub-Saharan Africa. The snails release infective larvae into freshwater, where they burrow into people’s skin. Symptoms range from abdominal pain and diarrhea to infertility, permanent organ damage and bladder cancer. Chronic schistosomiasis can affect cognitive development and labor productivity, according to some studies. Nearly 40 years after being introduced, praziquantel – a drug used to clear schistosome parasites from people – has yet to make a dent in the global burden of the disease. That’s because treated people often re-enter contaminated water, repeatedly exposing themselves to reinfection. Lund is part of a team that has been trying to understand the obstacles to a cure and ways around them. Led by Stanford disease ecologist Susanne Sokolow and biologist Giulio De Leo (both co-authors on the study), the group has shown that ecological tactics aimed at controlling schistosomiasis are the most effective way to reduce the disease’s prevalence. The team received early funding from the Stanford Woods Institute for the Environment for a project to reintroduce native snail-eating prawns to local water sources, and has since established the Program for Disease Ecology, Health and Environment at Stanford with a grant from the Stanford Institute for Innovation in Developing Economies. The program, supported by Woods and the Stanford Center for Innovation in Global Health, focuses on finding sustainable ecological solutions to a range of diseases. Sophisticated understanding For the study, Lund and her colleagues surveyed residents of villages along the Senegal River, a region with persistently high rates of schistosomiasis despite yearly school-based mass administration of praziquantel since 1999. People explained how life in their rural, resource-poor area is inextricably intertwined with the river. Common livelihoods, such as agriculture and fishing, depend on contact with the waterway. So do chores, such as washing clothes, and hygiene practices, such as bathing and children’s play. A 53-year-old man from one riverside village who spoke with one of the researchers summed up the catch-22: “That water, we cannot touch it. We cannot abandon it. If we abandon it, we will all become unemployed.”   “Investment in environmental solutions … may be the only way to reduce the risk of schistosomiasis in settings where the disease burden remains high even in the presence of treatment programs.” —Andrea Lund PhD Student, Emmett Interdisciplinary Program in Environment and Resources   “There is a feeling of inevitability around schistosomiasis infection, given the constraints of poverty,” said Sokolow, a senior research scientist at Woods. “That jibes with the experience of the many years of efforts to distribute pills and carry out educational campaigns in the region without a huge drop in schisto transmission or infection. It’s the quintessential wicked problem.” Residents expressed a relatively sophisticated knowledge about the environmental nature of schistosomiasis, including the fact that infection risks increase at midday – an observation borne out by the tendency of snails to release free-swimming parasite larvae into the water at the same time of day. With this knowledge, some residents had developed personal strategies or village-wide policies – enforceable by fines – to minimize exposure by avoiding the river at certain times. Good leadership and community engagement were among the strongest indicators of success in overcoming these obstacles. This capacity to organize suggests that communities could take the lead in implementing environmental and social interventions – ranging from prawn re-introduction to the construction and maintenance of water and sanitation facilities or behavior change programs. This would ensure interventions are locally acceptable and can be sustained over time. This type of engagement with communities could reduce the amount of parasite transmission in the environment and improve outcomes of mass drug administration in areas where they have had limited success, according to the researchers. “Ultimately, I see these findings making a case for further investment in environmental solutions – such as prawn re-introduction,” Lund said. “This may be the only way to reduce the risk of schistosomiasis in settings where the disease burden remains high even in the presence of treatment programs.” Sokolow is also a senior fellow at the Stanford Center for Innovation in Global Health. De Leo is a professor of biology in Stanford’s School of Humanities and Sciences and a senior fellow at the Stanford Woods Institute for the Environment and the Stanford Center for Innovation in Global Health. Co-authors of the study include Omar Sow, a former research assistant in computer science; Sofia Ali, a former undergraduate; Sylvia Bereknyei Merrell, a research scholar; Janine Bruce, a senior research scholar; and researchers at the Centre de Recherche Biomédicale Espoir Pour La Santé in Senegal, the Station d’Innovation Aquacole in Senegal and the University of California, Santa Barbara. The research was funded by the National Science Foundation; Stanford’s School of Earth, Energy & Environmental Sciences; Stanford’s Emmett Interdisciplinary Program in Environment and Resources (E-IPER); the Stanford Interdisciplinary Graduate Fellowship; the National Institutes of Health; the Bill and Melinda Gates Foundation; and the Freeman Spogli Institute for International Studies. To read all stories about Stanford science, subscribe to the biweekly Stanford Science Digest. ",Environment,0.06645260618300755
80,MIT News,A comprehensive catalogue of human digestive tract bacteria,Research,2019-09-02,-,http://news.mit.edu/2019/catalogue-human-digestive-gut-bacteria-0902,"  The human digestive tract is home to thousands of different strains of bacteria. Many of these are beneficial, while others contribute to health problems such as inflammatory bowel disease. Researchers from MIT and the Broad Institute have now isolated and preserved samples of nearly 8,000 of these strains, while also clarifying their genetic and metabolic context. This data set (BIO-ML), which is available to other researchers who want to use it, should help to shed light on the dynamics of microbial populations in the human gut and may help scientists develop new treatments for a variety of diseases, says Eric Alm, director of MIT’s Center for Microbiome Informatics and Therapeutics and a professor of biological engineering and of civil and environmental engineering at MIT. “There’s a lot of excitement in the microbiome field because there are associations between these bacteria and health and disease. But we’re lacking in being able to understand why that is, what’s the mechanism, and what are the functions of those bacteria that are causing them to associate with disease,” says Alm, who is the senior author of the study. The researchers collected stool samples from about 90 people, for up to two years, allowing them to gain insight into how microbial populations change over time within individuals. This study focused on people living in the Boston area, but the research team is now gathering a larger diversity of samples from around the globe, in hopes of preserving microbial strains not found in people living in industrialized societies. “More than ever before, modern techniques allow us to isolate previously uncultured human gut bacteria. Exploring this genetic and functional diversity is fascinating — everywhere we look, we discover new things. I’m convinced that enriching biobanks with a large diversity of strains from individuals living diverse lifestyles is essential for future advancements in human microbiome research,” says Mathilde Poyet, a senior postdoc at MIT and one of the lead authors of the study. MIT research associate Mathieu Groussin and former postdoc Sean Gibbons are also lead authors of the study, which appears in the Sept. 2 issue of Nature Medicine. Ramnik Xavier, a professor of medicine at Harvard Medical School and member of the Broad Institute, is a senior author of the study along with Alm. Microbiome dynamics Humans have trillions of bacterial cells in their digestive tracts, and while scientists believe that these populations change and evolve over time, there has been little opportunity to observe this. Through the OpenBiome organization, which collects stool samples for research and therapeutic purposes, Alm and his colleagues at MIT and the Broad Institute had access to fecal samples from about 90 people. For most of their analysis, the researchers focused on microbes found in about a dozen individuals who had provided samples over an extended period, up to two years. “That was a unique opportunity, and we thought that would be a great set of individuals to really try to dig down and characterize the microbial populations more thoroughly,” Alm says. “To date there hadn’t been a ton of longitudinal studies, and we wanted to make that a key focus of our study, so we could understand what the variation is day-to-day.” The researchers were able to isolate a total of 7,758 strains from the six major phyla of bacteria that dominate the human GI tract. For 3,632 of these strains, the researchers sequenced their full genomes, and they also sequenced partial genomes of the remaining strains. Analyzing how microbial populations changed over time within single hosts allowed the researchers to discover some novel interactions between strains. In one case, the researchers found three related strains of Bacteroides vulgatus coexisting within a host, all of which appeared to have diverged from one ancestor strain within the host. In another case, one strain of Turicibacter sanguinis completely replaced a related strain of the same species nearly overnight. “This is the first time we’re getting a glimpse of these really different dynamics,” Alm says. Population variation The researchers also measured the quantities of many metabolites found in the stool samples. This analysis revealed that variations in amino acid levels were closely linked with changes in microbial populations over time within a single person. However, differences between the composition of microbial populations in different people were more closely associated with varying levels of bile acids, which help with digestion. The researchers don’t know exactly what produces these differences in amino acid and bile acid levels, but say they could be influenced by diet — a connection that they hope to investigate in future studies. They have also made all of their data available online and are offering samples of the strains of bacteria they isolated, allowing other scientists to study the functions of these strains and their potential roles in human health. “Comprehensive and high-resolution collections of bacterial isolates open the possibility to mechanistically investigate how our lifestyle shapes our gut microbiome, metabolism, and inflammation. We aim to provide such a resource to the research community worldwide, including to lower-income research institutions,” Groussin says. The researchers have also begun a larger-scale project to collect microbiome samples from a greater diversity of populations around the world. They are especially focusing on underrepresented populations who live in nonindustrialized societies, as their diet and microbiomes are expected to be very different from those of people living in industrialized societies. “It may be that as populations that have been living traditional lifestyles start to switch to a more industrialized lifestyle, they may lose a lot of that biodiversity. So one of the main things we want to do is conserve it, and then later we can go back and characterize it as well,” Alm says. The research was funded by a Broad Next 10 grant from the Broad Institute. ",Health,0.059056611143695426
81,Science Daily,"Millennials, Think You're Digitally Better Than Us? Yes, According to Science",Society,2019-08-28,-,https://www.sciencedaily.com/releases/2019/08/190828092457.htm,"   Legend has it that millennials, specifically the ""Net Generation,"" use many technologies simultaneously, masterfully switching from one to the next. They claim that it's easy and that they can do it much better than older generations. Research, so far, hasn't proven this claim and the consequences of these incessant interruptions on attention and performance. Florida Atlantic University researchers in the Charles E. Schmidt College of Science are one of the first to examine this phenomenon in college-age students. The study provides some of the first results on whether or not ""Net Genners,"" who have grown up with widespread access to technology, are developing greater digital literacy than generations before them, and if this has enriched them with an ability to switch their attention more efficiently. For the study, researchers simulated a typical working environment, complete with IT interruptions, to allow them to track the effects on participants' inhibitory processes. One hundred and seventy-seven mostly college-age participants were divided into three groups: those who received IT interruptions; those who did not, and a control group. Researchers compared the three groups' accuracy and response time on completing tasks, gauging their level of anxiety. Results, published in the journal Applied Neuropsychology: Adult, indicate that there is no need to ""pardon these interruptions,"" at least for this younger generation. Findings show that switching between technologies did not deplete or diminish performance in the group that had the IT interruptions compared to the control group or the group that did not receive IT interruptions. Unexpectedly, however, researchers discovered diminished performance in the participants from the group that did not receive any IT interruptions. All three groups reported low levels of anxiety during the study. Seventy-five percent of two of the groups reported their anxiety as ""not at all"" or ""a little bit,"" and the researchers did not find any significant differences between groups. ""We were really surprised to find impaired performance in the group that did not receive any information technology interruptions. It appears that the Net Generation thrives on switching their attention and they can do it more efficiently because information technology is woven throughout their daily lives,"" said Mónica Rosselli, Ph.D., senior author, professor and assistant chair of psychology in FAU's Charles E. Schmidt College of Science, and a member of the FAU Brain Institute (I-BRAIN), one of the University's four research pillars. ""Because younger generations are so accustomed to using instant messaging, pop-ups like the ones we used for our study, may blend into the background and may not appear surprising or unplanned, and therefore may not produce anxiety."" Prior research in the general population has found that it takes about 25 minutes to return to an original task following an IT interruption and 41 percent of these interruptions result in discontinuing the interrupted task altogether. Emails alone cause about 96 interruptions in an eight-hour day with an added one-and-a-half hours of recovery time per day. Results of the new FAU study sheds light on younger generations who have commonly used instant messaging as a major communication tool and this communication preference may reveal a perception gap between generations. ""How we adapt to technology and leverage it to our advantage by deciding what information we attend to at any given moment has substantial implications on our ability to remain valuable and productive in our respective work and education domains,"" said Deven M. Christopher, co-author and a graduate psychology student at FAU. ""Results from our study may provide a basis for further research, especially because younger generations are developing in a more connected world than preceding generations."" ",Society,0.05595715801691694
82,Science Daily,Some Vaccine Doubters May Be Swayed by Proximity to Disease Outbreak,Science,2019-08-28,-,https://www.sciencedaily.com/releases/2019/08/190828143108.htm,"   In both the US and globally, there is growing vaccine hesitancy, which can manifest itself in increased non-medical exemption rates, decreased vaccination rates and increased outbreaks of vaccine-preventable diseases. The formation of attitudes about vaccination is complex and linked to many factors including media and peer group influence, distrust of science, information access, and socio-economic barriers. In the new study, researchers surveyed 1,006 online respondents across the United States about their political beliefs, vaccination attitudes and demographics. The survey was carried out in January 2017, following local outbreaks of measles in 2016. The respondent pool was generated by a market research firm to be a nationally representative sample of the U.S. voting age population and the final sample matched known population in terms of gender, age, income race and Census region. The researchers found that an individual's proximity to a measles outbreak independent had no independent effect on measles vaccination attitudes (p = 0.43). However, they found that trust in government medical experts is strongly and positively related to vaccination attitudes (p=0.01). Moreover, the study uncovered an interactive relationship between the two variables. People who are skeptical of the CDC and similar institutions and live farther away from a disease outbreak harbor less favorable vaccination views than those who are skeptical but live in close proximity to an outbreak. People who have high levels of trust are not affected by disease proximity. The research therefore suggests that, unlike people who trust government experts, people who are skeptical of the CDC and similar institutions may consider whether or not a given disease occurs nearby when making decisions about vaccination. Justwan adds: ""In this paper, we explore whether people's vaccination attitudes with regards to measles are shaped by how far away they live from a recent outbreak. We find that this is the case -- but only for individuals who also distrust government medical experts. Put differently: citizens who are skeptical of the CDC and similar institutions base their vaccination decision-making to some degree on whether or not a given disease occurs in close vicinity to their community."" ",Society,0.05429499749049888
83,Science Daily,Benefits of Cognitive Behavioral Therapy for IBS Continue 2 Years After Treatment,Health,2019-09-04,-,https://www.sciencedaily.com/releases/2019/09/190904102629.htm,"   Previous research (the ACTIB trial) led by Professor Hazel Everitt at the University of Southampton in collaboration with researchers at King's College London, showed that that Cognitive Behavioural Therapy (CBT) tailored specifically for IBS and delivered over the telephone or through an interactive website is more effective in relieving the symptoms of IBS than current standard care one year after treatment. This 24 month follow up research published in Lancet Gastroenterology and Hepatology this week has shown that benefits continue two years after treatment despite patients having no further therapy after the initial CBT course. These results are important as previously there was uncertainty whether the initial benefits could be sustained in the long term. Currently there is limited availability of CBT for IBS in a resource constrained NHS but this research indicates that easily accessible treatment could be provided to a large number of patients and provide them with effective, long-term relief. Professor Everitt added: ""the fact that both telephone and web based CBT sessions were shown to be effective treatments is a really important and exciting discovery. Patients are able to undertake these treatments at a time convenient to them, without having to travel to clinics and we now know that the benefits can last long term.'' ",Health,0.05411120294967076
84,Science Daily,New Way to Reduce Food Waste,Environment,2019-09-03,-,https://www.sciencedaily.com/releases/2019/09/190903153825.htm,"   That, in turn, raises the cost and environmental impact of feeding the world's population. Researchers are suggesting a potential solution -- they found that 'humanizing' produce can change consumer attitudes toward fresh fruits and vegetables that are showing signs of age. The work, published in the Journal of the Association for Consumer Research, found that depicting imperfect-looking but still nutritious produce with human characteristics enhanced the food's appeal. ""We suggest that when old produce is humanized, it is evaluated more favorably, since it leads consumers to evaluate the old produce with a more compassionate lens,"" the researchers wrote. Vanessa Patrick, Bauer Professor of Marketing at the University of Houston and a coauthor on the paper, said the researchers examined how attitudes toward human aging -- ""old is gold,"" vs. ""young is good"" -- translated to attitudes toward so-called ""mature"" produce. The project involved anthropomorphizing bananas, cucumbers and zucchini, or depicting the produce in ways that suggest human-like traits. Bananas, for example, were depicted sunbathing while reclining in a chaise. Cucumber slices were used to create a picture of a human face. ""With fresh produce, aging promotes visible changes, much as it does in humans,"" Patrick said. ""That can create a connection with human qualities of aging when the food is anthropomorphized."" In the study, participants were shown depictions of both fresh and slightly-past-its-prime produce in both anthropomorphized and unadorned states. Those who saw the anthropomorphized aging produce rated it as more desirable than participants who saw the same produce without the anthropomorphic effects. Anthropomorphism didn't affect perceptions of fresh produce. The researchers said the results suggest grocery store managers and other marketers should consider using similar strategies to promote produce that has begun to show signs of aging but remains nutritious and tasty. ""Making food that would otherwise go to waste more appealing to consumers may allow store managers to avoid having to reduce the price for that older produce, which would improve the bottom line,"" Patrick said. ",Health,0.052851293031421887
85,Science Daily,Family-School Engagement Has Specific Perks for Young Students,Society,2019-08-27,-,https://www.sciencedaily.com/releases/2019/08/190827123536.htm,"   After surveying more than 3,170 students and 200 teachers, researchers at the University of Missouri found that families are less engaged with their child's schooling in middle school than they are when their child is in elementary school. However, the researchers also found a silver lining: Both elementary school children and middle school children are less likely to have concentration problems and behavioral issues at the end of a school year if their parents made a greater effort to be engaged with their schooling earlier in the year. ""In addition to being less likely to have emotional or behavioral issues in class, we also found that students with engaged parents ended the year with better social skills and were able to focus on tasks easier,"" said Tyler Smith, a senior research associate in the College of Education. ""This means that when parents are more involved at school, the benefits to their child grow over time."" The researchers said that family-school engagement often drops from elementary to middle school for several reasons, including a change in student-teacher ratio and a desire to respect their child's growing sense of independence. ""Keeping in contact with multiple teachers can be more challenging for parents with children in middle school, but our study shows evidence that parents and teachers should continue to make an effort to connect,"" said Keith Herman, a professor in the College of Education and co-author on the study. ""There are many options for parents to become more involved at both levels without feeling intrusive."" Herman suggests that parents can explore getting involved with their child's schooling in a variety of ways. Options outside of the home include attending school functions, volunteering at events and joining parent groups. However, parents and family members can also take a more active role by helping with homework and keeping in touch with the child's teacher(s). Smith adds that teachers can also do their part in encouraging families to get more involved by providing opportunities for parents to connect with them. ""Teachers have a lot on their hands, obviously, but even small efforts to help build better family-teacher relationships can have big payoffs for everyone involved,"" Smith said. ""Teachers might consider inviting parents to special events or giving students assignments that involve their parents so that the students can help begin to build that relationship naturally."" ",Society,0.052688160064931655
86,MIT News,A tech intervention to tame tuberculosis,Research,2019-09-04,-,http://news.mit.edu/2019/tech-phone-tuberculosis-kenya-0904,"  For tuberculosis patients, complying with a full course of treatment can be daunting and difficult. But a new experiment conducted by MIT researchers in Kenya, in collaboration with the digital health company Keheala, shows that a digital program used on mobile phones helps patients successfully finish their treatments. The program created interactive communication between patients and providers — rather than, say, one-way reminders about medication — and also used behavioral-science insights to help motivate patients to continue their recovery regimens. After the experimental intervention, only 4 percent of tuberculosis patients had unsuccessful treatment outcomes. For comparison, 13 percent of patients in a control group, who did not use the platform, didn’t finish their treatment. “Patients who we supported with our mobile platform were two-thirds less likely to fail to complete treatment,” says Erez Yoeli, a research scientist at the MIT Sloan School of Management and co-author of a newly published paper outlining the experiment’s results.  The paper, “Mobile Self-verification and Support for Successful Tuberculosis Treatment,” appears today in the New England Journal of Medicine. The co-authors are Yoeli; David Rand, an associate professor in the MIT Sloan School of Management; Jon Rathauser, CEO of Keheala, a digital health care firm based in Tel Aviv; Syon P. Bhanot, an assistant professor of economics at Swarthmore College; Maureen K. Kimenye and Eunice Mailu of the Kenya Ministry of Health; Enos Masini of the World Health Organization; and Philip Owiti of the International Union Against Tuberculosis and Lung Disease.  Tuberculosis treatments often take six months, and a substantial number of patients break off treatment when they are feeling better but have not fully recovered. If individuals stop taking medicine and relapse, it can also have harmful effects for larger communities as well, since tuberculosis is contagious.  So why do people break off their treatments? “Stigma, access to care challenges, burdensome treatment protocols, and a lack of information, motivation, and support make it difficult for patients to do the right thing and take their medication,” says Rathauser, who founded Keheala in 2014 to try to create tools to try to overcome logistical hurdles to health care delivery in the developing world. To conduct the study, the researchers teamed up with 17 health care clinics in Nairobi, the capital of Kenya, to create a randomized trial. There were 569 patients who participated in the intervention, and 535 patients in the control group who did not use the mobile digital program. The study was approved by the institutional review boards of Kenyatta National Hospital and the University of Nairobi. The researchers, working with Keheala, developed a health platform for the tuberculosis patients that works on “feature phones,” which are generally limited to talk and texting functionality, and are relatively common in Kenya in areas more prone to contagious disease outbreaks. Among other things, the program sent daily messages to patients asking them to verify that they were sticking to their medical routines. If patients did not respond to the daily messages, they would get follow-up messages and then ultimately phone calls from members of the research team who themselves had experience with TB treatment. The clinic treating the patient would be notified as well. In this way, Yoeli explains, the program used two key behavioral principles to improve patient actions: both “increased observability” of treatment adherence and “eliminating plausible deniability,” that is, reducing their ability to make excuses for not taking their medication. The program also provided information about tuberculosis, motivational messages, an “adherence contest,” and emphasized the community benefits of continuing treatment. “Throughout, we tried to give the individual as much credit as possible for their good deed toward the community,” adds Yoeli. The success of the experiment, Rand says, reinforces how crucial the behavior and psychology of patients can be in these situations.  “Nonadherence with treatment regimes is a major problem in medicine that leads to serious negative health outcomes,” Rand says. “But critically, the challenge is not medical — it’s behavioral.” As a result, Rand adds, “this is a space where behavioral science can play a major role in improving health outcomes. To me, what is so exciting about this paper is that we show how an intervention which is technologically quite simple has a really large positive impact because it is designed in a psychologically sophisticated way.”  Researchers with global expertise in the field say the findings are valuable. Jessica Haberer, an associate professor of medicine at Harvard Medical School and the director of global health research at Massachusetts General Hospital, who has read the paper, observes that “the study was well done,” adding, “The primary outcome shows great promise for the intervention.” As she notes, tuberculosis causes more deaths worldwide than any other infectious disease — an estimated 1.7 million in 2017 — and methods like the one in this experiment could reduce the incomplete treatment courses that are one source of the problem. Haberer also notes that although the long-term tracking of tuberculosis patients is costly and difficult, in the future, the “impact of the intervention could be better assessed through long-term follow-up,” in order to find out how many patients have reached, for instance, 18 months of disease-free survival. Such longitudinal data, she notes, has been historically “underutilized” in the area of tuberculosis research. Indeed, as the researchers acknowledge, any one study can have limitations. In this case, they would also like to see how the method fares in rural settings, which may present even greater health care access challenges. “One key thing the next study needs to show is that this approach works not just in the city of Nairobi, but for a more diverse population, including rural patients,” Yoeli states. In fact, the researchers are now in the midst of a three-year randomized controlled trial which expands the geographic scope of the experiment, and also evaluates its cost-effectiveness more thoroughly. The team says it would also like to apply the concept to HIV treatment programs in the future as well. The researchers, and Keheala, received support from Development Innovation Ventures (DIV), a fund of the United States Agency for International Development (USAID) that tests solutions to global development challenges through a year-round grant competition. ",Health,0.04954320885265137
87,Science Daily,Victorian Child Hearing-Loss Databank to Go Global,Society,2019-08-30,-,https://www.sciencedaily.com/releases/2019/08/190830092107.htm,"   The Victorian Childhood Hearing Impairment Longitudinal Databank, which has collected information for eight years, is featured in the latest International Journal of Epidemiology. Its data shows that language development and speech in hearing-impaired children lags behind other children, despite advancements in earlier detection and intervention in the past decade. The paper's* lead author, Murdoch Children's Research Institute's (MCRI) Dr Valerie Sung, says researchers world-wide can use the databank to answer questions around childhood hearing loss. ""This register can help us understand why some children with a hearing loss do so well, while others experience greater difficulties,"" she says. ""Universal newborn hearing screening is detecting hearing loss earlier than ever before, usually within a few weeks of birth. ""Children with hearing loss have very early access to hearing aids, early intervention services and for some, cochlear implantation. It was expected that hearing-impaired children would quickly come to enjoy the same language and educational outcomes as their hearing peers. ""However, early clinical diagnosis and intervention does not guarantee equality in health outcomes, with language and related outcomes of children with hearing loss remaining on average well below population means and the children's true cognitive potential. ""Demonstrating the reasons for this inequality has been hampered until now by the lack of population based prospective research."" The Victorian Childhood Hearing Impairment Longitudinal Databank (VicCHILD) is a population-based longitudinal databank open to every child with permanent hearing loss in Victoria. VicCHILD started in 2012 and stems from 25 years of work by The Royal Children's Hospital and MCRI. At the end 2018, 807 children were enrolled and provided baseline data. By 2020 more than 1000 children will be taking part, making it the largest hearing databank in the world. VicCHILD collects data at enrolment, two years of age, school entry and late primary /early high school. It involves parent questionnaires, child assessments and taking saliva samples. Dr Sung, who is also a honorary fellow at the University of Melbourne, says about 600 Australian infants each year are diagnosed with congenital hearing loss within weeks of birth. ""As these children grow, they can face challenges in things that come naturally to others like language and learning. This can impact their quality of life,"" she says. ""Hearing loss incurs significant burden and medical costs and impacts adversely on educational attainment and employment opportunities. ""This important bank of information could improve interventions and ultimately the lives of children with hearing loss and their families. It will also act as a platform for research trials to understand the effectiveness of different interventions."" ",Health,0.048292447119185844
88,Science Daily,Surgical Masks as Good as Respirators for Flu and Respiratory Virus Protection,Matter & Energy,2019-09-03,-,https://www.sciencedaily.com/releases/2019/09/190903134732.htm,"   A study published today in JAMA compared the ubiquitous surgical (or medical) mask, which costs about a dime, to a less commonly used respirator called an N95, which costs around $1. The study reported ""no significant difference in the effectiveness"" of medical masks vs. N95 respirators for prevention of influenza or other viral respiratory illness. ""This study showed there is no difference in incidence of viral respiratory transmission among health care workers wearing the two types of protection,"" said Dr. Trish Perl, Chief of UT Southwestern's Division of Infectious Diseases and Geographic Medicine and the report's senior author. ""This finding is important from a public policy standpoint because it informs about what should be recommended and what kind of protective apparel should be kept available for outbreaks."" Medical personnel -- in particular nurses, doctors, and others with direct patient contact -- are at risk when treating patients with contagious diseases such as influenza (flu). A large study conducted in a New York hospital system after the 2009 outbreak of H1N1, or swine flu, found almost 30 percent of health care workers in emergency departments contracted the disease themselves, Dr. Perl said. During that pandemic, the U.S. Centers for Disease Control and Prevention (CDC) recommended using the tighter-fitting N95 respirators, designed to fit closely over the nose and mouth and filter at least 95 percent of airborne particles, rather than the looser-fitting surgical masks routinely worn by health care workers, Dr. Perl said. But some facilities had trouble replenishing N95s as supplies were used. In addition, there are concerns health care workers might be less vigilant about wearing the N95 respirators since many perceive them to be less comfortable than medical masks, such as making it harder to breathe and being warmer on the wearer's face. Earlier clinical studies comparing the masks and respirators yielded mixed results, said Dr. Perl, also a Professor of Internal Medicine who holds the Jay P. Sanford Professorship in Infectious Diseases. The new study was performed at multiple medical settings in seven cities around the country, including Houston, Denver, Washington, and New York, by researchers at the University of Texas, the CDC, Johns Hopkins University, the University of Colorado, Children's Hospital Colorado, the University of Massachusetts, the University of Florida, and several Department of Veterans Affairs hospitals. Researchers collected data during four flu seasons between 2011 and 2015, examining the incidence of flu and acute respiratory illnesses in the almost 2,400 health care workers who completed the study. The project was funded by the CDC, the Veterans Health Administration, and the Biomedical Advanced Research and Development Authority (BARDA), which is part of the U.S. Health and Human Services Department and was founded in the years after Sept. 11, 2001, to help secure the nation against biological and other threats. ""It was a huge and important study -- the largest ever done on this issue in North America,"" Dr. Perl said. In the end, 207 laboratory-confirmed influenza infections occurred in the N95 groups versus 193 among medical mask wearers, according to the report. In addition, there were 2,734 cases of influenza-like symptoms, laboratory-confirmed respiratory illnesses, and acute or laboratory-detected respiratory infections (where the worker may not have felt ill) in the N95 groups, compared with 3,039 such events among medical mask wearers. ""The takeaway is that this study shows one type of protective equipment is not superior to the other,"" she said. ""Facilities have several options to provide protection to their staff -- which include surgical masks -- and can feel that staff are protected from seasonal influenza. Our study supports that in the outpatient setting there was no difference between the tested protections."" Dr. Perl said she expects more studies to arise from the data collected in this report; she now plans to investigate the dynamics of virus transmission to better understand how respiratory viruses are spread. ",Health,0.04468861384413049
